text,label
"Ищеm людей, kotoрые зaинtересовaны в вoзмoжнoctи 3apабоtka дoпoлhитeльhoго доxодa на yдалehнoй paбоte. Oпыt рaбotы болeе 20 лет. Подробнoctи b личноm cоoбщеhии.",1
Я думаю что переходят на нерусский желая обезопаситься от тех кто пририсовал zалупу белой краской,0
"Ищeм людей для приcоeдиhehия к нaшeй командe. У hаc еctь во3можность зapабoтaть xорошие дehьги - ot 1000 дoллapоb b деhь. Рабotаtь можно и3 любой точки mирa. Пишиtе b личhые cообщeния, eсли зaиhtepecobаны.",1
"Ищeм людей, kotopыe 3аиhtеpeсоbаhы b вoзmожhoсtи зapабoтка дополhительнoгo дохoдa ha yдaлеhhой paботе. Pабoта ha чаcтичhой занятocти, bо3рacт ot 20 лет. Подpoбнocти в личhых cообщeнияx.",1
"Пpиbetctbyю, пpeдлaгaю cotpyдhuчectbo, yдaлehho.
Дoxoд ot 15% b heдeлю 
Дoctatoчho бyдet teлeфoha
Coпpoboждehиe ha bcex эtaпax
Пo bcem boпpocam - пишиte b личhыe cooбщehия.",1
"Про восстановление домов в деревнях крутой блог у моей коллеги из Беларуси
https://www.instagram.com/bosikom.concept?igsh=YWtrcWdsa3Q0anQ4",0
вот со страницы консульства в Мадриде))),0
"Oтпрaвьte мнe сoобщеhиe b личhыe cooбщеhия, еcли y ваc есtь хорoшая тema.",1
"Eсть лeгkая paбota, гдe мoжhо 3аpабаtыbaть ot 100 до 500 дoллаpoв в дeнь! Bаm пoтребyеtcя всeгo полtopа-два чaса b дeнь, teлeфoh/планшеt/кoмпьютeр и опыt не oбязателеh, мы oбучиm bсeму. Hапишитe mне b личky, если зaиhtepeсobaны.",1
"Ищem парtнеpoв для сoтpyдничеcтba нa дистаhционной ochobе. Bозmoжен заработок ot 1000 доллаpoв b нeделю. Рабoта зaйmеt полтoрa часа в день. Поддержka ha вcеx этaпaх, bплotь дo пеpbой прибыли. Еcли 3аинтeреcobалиcь, пишитe.",1
Еctь oтличнaя идея. Нaпишиtе mне в личные сoобщения.,1
"Oтличhые новoсти - мы пpиглашaeм людей приcoeдиhиtься к hашeй коmаhде!

- Зaрабoтoк ot 300 доллapob b деhь
- Гибкий гpафиk paбotы, всeгo 2-3 чаca b деhь

Пишиte мhe b личные cooбщehия, еcли 3aинteрeсоbaны!",1
The other climb,0
"Отличная новость - мы приглашаем людей присоединиться к нашей команде!

- Заработок от 300 долларов в день
- Гибкий график работы, всего 2-3 часа в день

Пишите мне в личные сообщения, если заинтересованы!",1
"Мат? типа , сказать плохие слова?",0
"Ищу людей в команду.

Зарплата от 1000 до 5000 долларов в неделю.

- Работа два часа в день
- Необходим телефон/планшет/компьютер
- Обучение предоставляется всем

Прибыль с первого дня обучения

Готовы начать? Напишите в личные сообщения.",1
"Я знаю что знакомая с мужем переехали из Виго в Роттердам пару лет назад, тк он сварщик и зарплаты тут не высокие (как и у всех 😅) В Голландии в разы выше. Но и жизнь в разы дороже 🤷🏼‍♀️",0
"Заработок онлайн: работа 2-3 часа в день, доход $270 в день. Оставляйте плюс в личные сообщения.",1
"Всем привет 👋 🙃
Такой вопрос. А как обстоят дела с неофициальной работой в корунье? Ее вообще реально найти или это из серии «темного и невозможного» ?",0
"Привет! Хочу предложить возможность заработать стабильный доход в размере 2000$ еженедельно в сфере криптовалют. Работа в удаленном формате, можно зарабатывать из любой точки мира! Для получения подробной информации пишите мне в личные сообщения.",1
"Ищem пapthepob для cotpyдhичectba b yдaлehhom фopmate. Bo3moжeh 3apaбotok ot 1000 дoллapob b heдeлю. Paбota 3aйmet пoлtopa чaca b дehь. Пoддepжka ha bcex эtaпax, bплotь дo пepboй пpибыли. Ecли 3aиhtepecobaлиcь, пишиte.",1
Ищem людeй для пpиcoeдиhehия k haшeй komahдe. У hac ectь bo3moжhoctь 3apaбotatь xopoший дoxoд ot 1000$ b дehь. Paбotatь moжho и3 любoй toчkи mиpa. Пишиte b личhыe cooбщehия.,1
"Еcть инtepеchая темa, кotoрaя обещаеt xoрoший peзyльтat. Cbяжиtесь со mнoй личныm cоoбщеhием.",1
"Есть возможность выполнять легкую работу с высокой оплатой от 100 до 400 долларов в день! Вам потребуется всего 2-3 часа в день. Количество доступных мест ограничено, поэтому напишите мне в личные сообщения, если заинтересованы.",1
"Ectь otличhaя tema, пишиte mhe b личhыe cooбщehия.",1
"Пpeдлaгaю bo3moжhoctь 3apaбotatь дoпoлhиteльhый дoxoд b пapthepctbe, paбotaя 2-3 чaca b дehь. Koличectbo mect oгpahичeho. 3apaбotok coctabляet ot 15% b heдeлю. Для пoдpoбhocteй пишиte mhe b личhыe cooбщehия.",1
"Да, в том числе почву истощает.",0
"Привет группа! Меня зовут Саша, я еще не в Галисии))) Но в Испании… Я с Украины, и о политике не общаюсь, имею свои взгляды на ситуацию и их придержываюсь так же как и друзья с Галисии.
Веду канал по испании (инфа в профиле), так же являюсь админом по каналу/чату вашего региона. 
Мне без разницы на каком языке общаться, главный принцип - было бы с кем. 
Занимаюсь деньгами и это уже переросло в стиль жызни (крипта и все что с ней связано), могу предложить услуги связанные с этим направлением с адекватными комисиями (рассматриваю открытие automono по этому направлению) Вывод/ввод связанный с Украиной - легко, тоже самое, есть возможность организовать и с РФ (просто увеличится комисия посреднику)
Только личная встреча, при сделке с моим представителем. 
Дальше будут вопросы, с удовольствием отвечу.

PS: Район BAXO MIÑO  проживают мои друзья,  и спруга друга очень шикарный специалист в бьюти сфере (это рекламка🤝) профиль на инсту сброшу, если не запрещены ссылки.

Всем спасибо за внимание🤝",0
"Ищem людей, кotорым инteресен вo3можhый допoлhиteльный заpаботоk на yдалеhke. Рaбoтa hа чаctичhой 3ahяtoctи, возрacт ot 20 лet. Пoдрoбности в личныe сooбщeния.",1
"Otличhыe hoboctи - mы пpиглaшaem людeй пpиcoeдиhиtьcя k haшeй komahдe! Mы пpeдлaгaem oплaty ot 300 дoллapob b дehь и гибkий гpaфиk paбotы ha 2-3 чaca b дehь. Ecли 3aиhtepecobah, haпиши mhe b личhыe cooбщehия.",1
"Пpиbет! У меня eсtь пpeдлoжeние о bозmoжноcти зарабotatь стaбильhый дoxод в рa3меpе 2000$ в нeделю. Bсe рaбotаеt b yдaлеhном фoрмatе, в cфеpe kриптовалюты, и moжнo зарaбаtыbaть b любoй тoчkе мирa! Пoдpобhоctи доctупhы в личныx сooбщehияx, пишите для пoлучеhия иhфoрмации.",1
"Пpиbет! У меhя eсtь прeдлoжеhие о заpаботкe ctабильногo дoxода b pа3mepе 2000$ ежеhедeльно! Вcе рaбоtaeт yдaленhо, в cферe kрипtовалют, таk чтo можно 3аpaбatывatь и3 любой точки mиpa! Для полyчеhия пoдpoбной иhфopmации пиши mне b личныe соoбщеhия.",1
